id,title,vote_average,release_date,revenue,runtime,popularity,vote_count
1157429,Akelli,4.0,2023-08-25,0,127,1.591,1
1157027,Oceans Are the Real Continents,8.0,2023-08-31,0,119,1.4,1
1156909,Nessie,6.0,2023-05-21,0,96,0.765,1
1158298,Snow Leopards and Friends,9.0,2023-08-04,0,85,0.6,1
1158258,Me Mataron 3 Veces,10.0,2023-08-13,0,100,1.483,1
1158166,A Big Gay Hairy Hit! Where the Bears Are: The Documentary,9.0,2023-09-23,0,93,3.484,1
1157723,Anna,8.5,2023-09-08,0,119,4.049,1
1158030,Pornstar Therapy 8,7.0,2023-03-27,0,197,0.0,1
1158079,Terenci: la fabulación infinita,6.0,2023-09-15,0,91,2.632,1
1270893,TikTok Rizz Party,10.0,2024-04-01,3000000000,180,0.0,1
1155686,God Is a Woman,9.5,2023-08-31,0,85,0.766,1
1155648,Sefure no Hinkaku: Hatsukoi,7.0,2023-07-21,0,99,0.791,1
1155713,Appatha,8.0,2023-07-29,0,116,2.659,1
1156151,Upon Open Sky,10.0,2023-08-31,0,117,1.427,1
1156126,Munda Southall Da,7.0,2023-08-04,0,114,1.071,1
1156196,Hollywoodgate,4.0,2023-08-30,0,92,1.651,1
1156194,Enzo Jannacci - Vengo anch'io,10.0,2023-09-11,0,97,2.1,1
1156166,The Red Suitcase,8.0,2023-09-08,0,87,1.448,1
1156124,Maya Bazaar,9.0,2023-07-19,0,116,2.064,1
1155235,September 1923,2.0,2023-09-01,0,137,1.928,1
1271249,Marc Gasol: Memphis Made,9.0,2024-03-29,0,102,1.4,1
1271250,Penumbra 2,5.0,2023-06-23,0,84,0.6,1
1155521,Sibling Secrets 15,8.0,2023-05-09,0,133,0.0,1
901494,Lessons in Temperament,2.0,2023-03-19,0,100,0.6,1
1156577,Just. One. Mile.,7.5,2023-06-27,0,96,1.207,1
1156210,The Quilt: A Living History of African American Music,10.0,2023-07-23,0,82,0.6,1
1156208,Dormitory,7.0,2023-09-02,0,116,1.928,1
1156202,Stolen,6.0,2023-08-31,0,92,2.278,1
901121,Cobweb,7.0,2023-09-27,0,135,22.688,1
1156317,The Year of the Egg,0.0,2023-09-01,0,85,1.671,1
1156381,Operación Brooklyn,7.0,2023-07-25,0,98,0.919,1
1161613,My Husband's Best Friend 3,9.0,2023-07-25,0,172,0.0,1
1161683,Below Deck Deceit,5.5,2023-08-10,0,93,1.327,1
1161267,Sexually Aggressive Teenagers 4,7.0,2023-07-04,0,134,0.0,1
1161250,Fallen Drive,4.0,2023-08-18,0,85,0.6,1
1161237,MILFS Fantasy,7.0,2023-07-05,0,104,0.0,1
1160916,Truth,9.5,2023-08-15,0,90,1.481,1
1160940,Johnny,6.0,2023-07-13,0,101,1.4,1
1161407,"The Promise, Architect BV Doshi",6.0,2023-09-14,0,90,1.978,1
1161406,Mastaney,10.0,2023-08-25,16367572,145,2.907,1
1267059,Little People. Big Era,4.0,2024-04-01,0,94,1.4,1
816026,Wanda and Sully,10.0,2023-04-06,0,90,1.4,1
1162923,Don't Tell My Parents I Assfucked the Babysitter 2,5.0,2023-05-30,0,147,0.0,1
1162912,Above The Line,10.0,2023-06-16,0,111,0.6,1
1162675,It Happens to People,10.0,2023-09-14,0,95,2.906,1
1161854,Cuckold Sessions 41,6.0,2023-08-03,0,180,0.0,1
1162051,Dirty Talkin' Stepdaughters 13,7.0,2023-08-07,0,192,0.0,1
1162066,Travis Scott: Circus Maximus - Live in Rome,8.0,2023-08-07,0,82,2.13,1
1161828,A Married Woman 13,9.0,2023-05-30,0,186,0.0,1
1161766,Vaan Moondru,7.0,2023-08-11,0,99,1.992,1
1161827,Wet Hot Summer 11,8.0,2023-06-27,0,138,0.0,1
1161821,Old Enough For A Creampie 8,9.0,2023-06-13,0,148,0.0,1
1162092,SUGA | Agust D TOUR “D-DAY” The Final: LIVE VIEWING Day 02,10.0,2023-08-05,0,128,0.6,1
1162086,SUGA | Agust D TOUR “D-DAY” The Final: LIVE VIEWING Day 01,10.0,2023-08-04,0,123,0.84,1
1162096,SUGA | Agust D TOUR “D-DAY” The Final: LIVE VIEWING Day 03,10.0,2023-08-06,0,139,0.753,1
1159073,Threesome Fantasies 13,8.0,2023-08-15,0,151,0.0,1
1159065,How to Seduce a Black Man,7.0,2023-08-01,0,137,0.0,1
1159043,Six Days to Die,10.0,2023-08-11,0,98,2.013,1
1158812,Red Agent,10.0,2023-08-01,0,90,1.554,1
1158703,Haunted Harmony Mysteries: Murder in G Major,8.0,2023-09-22,0,84,10.46,1
1160144,Bubble Butt Anal Slut 13,9.0,2023-08-03,0,222,0.0,1
1160780,Impact Wrestling: Emergence 2023,5.0,2023-08-27,0,175,2.412,1
1159775,Cuando Duerme Conmigo,0.0,2023-08-03,0,85,0.773,1
1159693,After Life,6.0,2023-08-18,0,81,3.097,1
1159463,Enjoy Your Stay,6.0,2023-08-01,0,103,0.0,1
1160030,Valentina or the Serenity,7.0,2023-09-08,0,86,2.23,1
1160021,Working Class Goes to Hell,4.0,2023-09-08,0,127,1.716,1
1155112,Annapurna Photo Studio,8.0,2023-07-21,0,128,0.637,1
1150906,Bullets and Katanas,1.0,2023-05-26,0,91,0.6,1
1150901,"Dead & Company: 2023-07-03 Folsom Field, Boulder, CO, USA",10.0,2023-07-03,0,189,0.6,1
1150890,"Dead & Company: 2023-07-02 Folsom Field, Boulder, CO, USA",9.0,2023-07-02,0,185,1.332,1
1150913,"Dead & Company: 2023-07-08 The Gorge Amphitheatre, George, WA, USA",10.0,2023-07-08,0,195,0.671,1
1150888,"Dead & Company: 2023-07-01 Folsom Field, Boulder, CO, USA",10.0,2023-07-01,0,184,0.6,1
1150953,Rose Gold,10.0,2023-08-24,0,88,0.634,1
1276438,I forced an Ai to play a kids adventure game,9.0,2023-06-27,0,141,1.4,1
1150362,Jade. A White Coral Spinoff,10.0,2023-03-24,0,204,0.6,1
1150440,MILF Hunter 41,6.0,2023-06-10,0,153,0.0,1
1276558,I forced an Ai to play a kids adventure game (SUNDANCE OFFICAL VERSION),9.0,2024-04-18,0,141,0.0,1
1150687,Nina of the Wolves,7.5,2023-08-31,0,104,1.778,1
874767,PARALLEL,9.0,2023-07-21,0,82,0.937,1
1151545,Merewang Keluarga Pak Awang,9.0,2023-07-15,0,105,0.62,1
1151514,Girls at Work: The Firm,6.0,2023-08-31,0,120,0.0,1
1151511,THR3E 1,7.0,2023-08-07,0,198,0.0,1
1151470,The Vigilante,5.0,2023-09-08,0,100,10.403,1
1151764,The Art of Light and Shadow,6.0,2023-07-08,0,115,0.855,1
904234,Ultraviolence,2.0,2023-05-20,0,92,0.6,1
1151442,Lucas Men: Ganged and Banged,10.0,2023-09-01,0,100,0.0,1
1149137,The Travelling Dog,8.0,2023-08-25,0,95,1.707,1
1149033,Sebastian,10.0,2023-07-03,0,90,1.383,1
1148975,Busty Anal 4,7.0,2023-07-05,0,142,0.0,1
1148970,Overworked Titties 18,8.0,2023-06-28,0,207,0.0,1
1148454,Animation vs. Minecraft,10.0,2023-01-06,0,150,4.447,1
1148515,Tokyo Poltergeist,1.0,2023-03-24,0,82,0.6,1
1278981,HAEVN - Live in Tivoli concert film,10.0,2024-01-01,0,92,0.6,1
1149632,Ab Dilli Dur Nahin,10.0,2023-05-12,0,95,0.6,1
852160,Birthday Wishes,5.0,2023-01-19,0,93,1.4,1
1276995,"PHISH: 2024-04-18 SPHERE LAS VEGAS, NV",9.0,2024-04-18,0,226,1.4,1
1149719,Lady,5.0,2023-07-26,0,115,0.6,1
908327,Frontiers,7.0,2023-03-03,0,95,2.209,1
1149566,Home Wrecker,8.0,2023-07-07,0,95,1.16,1
1149505,IMPACT Wrestling: Down Under Tour - Day 2,3.5,2023-07-01,0,160,1.199,1
1149506,IMPACT Wrestling: Down Under Tour - Day 1,4.5,2023-06-30,0,150,0.942,1
1153659,"Dead & Company: 2023-07-15 Oracle Park, San Francisco, CA, USA",9.0,2023-07-15,0,180,1.061,1
1272272,Ultimacy,7.0,2024-04-08,0,166,0.0,1
1154064,The Cough,10.0,2023-06-24,0,81,0.603,1
1153154,My Sister's First Threesome 6,8.0,2023-05-23,0,117,0.0,1
1153134,"First Comes Love, Then Comes Murder",10.0,2023-07-16,0,90,2.626,1
1153224,By a thin thread,7.0,2023-06-22,10154,108,0.6,1
1153129,UFC 291: Poirier vs. Gaethje 2,4.5,2023-07-29,0,180,3.721,1
1273561,Perv Therapy 4,8.0,2024-04-09,0,207,0.0,1
1153314,The Final Game of Death,0.0,2023-07-17,0,223,3.503,1
1153309,The Abigail Mysteries,8.0,2023-07-30,0,84,2.165,1
1271772,The Secret of Pin-Up Island,3.0,2024-02-17,0,107,0.659,1
1154990,Web,7.0,2023-08-04,0,118,2.448,1
1154886,CW 157: London,3.0,2023-07-21,0,134,0.6,1
1154812,Hardcore Bombshells,6.0,2023-07-19,0,129,0.0,1
1154194,Apple Music Live: Burna Boy,6.0,2023-07-13,0,94,2.923,1
1154196,Unstoppable,7.0,2023-06-09,0,106,2.377,1
814650,Shape of Tulip,5.0,2023-04-19,0,122,1.4,1
1154609,Forbidden Zone,10.0,2023-07-21,0,87,2.388,1
1152253,NJPW G1 Climax 33: Day 1,9.0,2023-07-15,0,193,1.548,1
1152511,Call Me Alma,10.0,2023-08-10,0,90,14.758,1
1152431,NJPW G1 Climax 33: Day 2,9.0,2023-07-16,0,188,1.764,1
1152491,Manyak,10.0,2023-08-04,0,105,14.539,1
1152013,Ocean Deep,3.0,2023-07-12,0,90,1.873,1
1151994,Flunkyball,6.0,2023-06-28,0,89,1.53,1
1152054,Pacific Mother,9.0,2023-08-24,0,88,1.129,1
1152882,A Superfantástica História do Balão,10.0,2023-07-13,0,150,0.6,1
1152982,The Puppet,6.0,2023-07-18,0,90,2.47,1
1152967,AM-PM,6.0,2023-07-06,0,106,0.604,1
1152733,Arranged Love,8.0,2023-07-30,0,84,4.223,1
823105,It Only Takes A Night,5.0,2023-07-14,0,94,1.838,1
1174626,Mortal Wound - Cinematic Version,10.0,2023-09-05,0,176,1.186,1
1173337,The Book and the Sword,3.0,2023-09-03,0,82,4.979,1
1173442,The Game Of Seduction,7.0,2023-08-29,0,118,0.0,1
1173824,ITZY THE 1ST WORLD TOUR CHECKMATE IN JAPAN,10.0,2023-08-30,0,123,1.4,1
1173810,Project Sekai COLORFUL LIVE 2nd - Will -,9.0,2023-06-21,0,120,0.6,1
1173662,AEW WrestleDream,8.0,2023-10-01,0,239,25.526,1
895591,The Cursed Villa,2.0,2023-06-08,0,97,1.576,1
1174703,Captain Elliot's Circle,10.0,2023-09-05,0,155,1.865,1
1175564,Trans Swingers 2,7.0,2023-03-23,0,136,0.0,1
1175522,Living Well,6.0,2023-09-06,0,192,0.0,1
1175902,Djabe And Steve Hackett – Live In Györ,9.0,2023-04-01,0,91,0.6,1
1175042,Anal Insatiable 2,8.0,2023-09-06,0,176,0.0,1
1174926,Bratty MILFs 2,7.0,2023-09-05,0,116,0.0,1
1175107,My Otaku Girlfriend,10.0,2023-09-28,0,115,50.325,1
1174802,"Chili, par la raison ou par la force",9.0,2023-09-05,0,91,0.989,1
1174725,Race to the Summit,6.5,2023-10-04,0,90,13.219,1
1175338,Asian Beauties,0.0,2023-09-06,0,127,0.0,1
1172070,Icons 7,7.0,2023-09-14,0,177,0.0,1
1172120,Eastwood Symphonic,8.0,2023-09-05,0,88,2.274,1
1172087,Cougar Sightings 14,7.0,2023-08-30,0,212,0.0,1
1171904,Super Cute 17,8.0,2023-08-30,0,129,0.0,1
1171863,Dirty Auditions 2,6.0,2023-08-30,0,206,0.0,1
1172261,Lop Nor Tomb,9.0,2023-08-31,0,89,4.27,1
821433,We Were Once Kids,6.0,2023-06-03,0,88,2.281,1
896250,The Cello,7.0,2023-09-14,0,120,4.041,1
1170911,Au Clémenceau,6.5,2023-09-27,0,84,4.973,1
1170983,Deadly Midwife,1.0,2023-09-15,0,90,4.488,1
1170965,My Boss Banged My Box 2,7.0,2023-08-28,0,155,0.0,1
1170960,Tonight's Girlfriend 120,10.0,2023-04-18,0,160,0.0,1
1171506,Njanum Pinnoru Njanum,1.0,2023-08-30,0,117,1.534,1
1171375,Creampied Amateurs 2,6.0,2023-08-29,0,122,0.0,1
1171614,"The Last Runway 2, Commando Yaguareté",7.0,2023-08-31,0,92,10.761,1
1261842,Brazzers Butt Lift,9.0,2024-03-19,0,94,0.0,1
1171575,Borderline,1.0,2023-09-15,0,100,3.326,1
1171243,Lucky Man,8.0,2023-09-01,0,134,7.422,1
1173216,Cheating with a Perfect Wife,7.0,2023-05-16,0,112,0.0,1
1173054,SUGA | Agust D TOUR “D-DAY” in SEOUL: Online Live Streaming Day 01,10.0,2023-06-24,0,117,0.6,1
877315,The Conversation,5.0,2023-02-23,0,120,0.747,1
1173057,SUGA | Agust D TOUR “D-DAY” in SEOUL: Online Live Streaming Day 02,10.0,2023-06-25,0,114,0.817,1
1172613,Stars 5,7.0,2023-09-14,0,152,0.0,1
896217,Fragrance of the First Flower,9.0,2023-01-04,0,103,1.296,1
1172820,Best New Starlets 2023,6.0,2023-09-01,0,158,0.0,1
1179621,How She Caught A Killer,6.0,2023-09-16,0,90,6.134,1
1180110,One Night Stand Murder,1.0,2023-09-17,0,85,4.512,1
1179218,My Sexy Little Sister 16,6.0,2023-09-15,0,140,0.0,1
1179381,Privilege 2,7.0,2023-09-11,0,123,0.0,1
1180789,Naughty Schoolgirls 5,7.0,2023-09-19,0,161,0.0,1
892913,More Than I Deserve,8.0,2023-02-09,0,86,0.747,1
1181039,The Valley of the Sacred King,9.0,2023-09-22,0,92,5.7,1
1257442,Young Lust 2,8.0,2024-03-01,0,136,0.0,1
1180243,Desert Chasing Cloud Sword,1.0,2023-09-17,0,88,4.167,1
1176503,A New Breed of Criminal,3.0,2023-09-11,0,87,10.404,1
1176572,Horny Teen Dream,4.0,2023-01-10,0,124,0.0,1
1176634,Day of Debauchery,8.0,2023-09-08,0,122,0.0,1
1176678,Hotel Barcelona,5.0,2023-09-02,0,178,3.094,1
1176726,Sneaky Sex 37,8.0,2023-09-08,0,128,0.0,1
1176179,What Happens in the Dark,1.0,2023-09-14,0,90,4.542,1
894052,Adventure Of Sundarban,8.0,2023-01-20,0,116,0.976,1
1178524,Hu Ane Tu,5.0,2023-09-15,0,131,1.741,1
1178076,Victoria's Secret: The Tour '23,7.0,2023-09-25,0,95,79.123,1
1178580,Digital Village,3.0,2023-08-18,0,88,1.936,1
1177147,EscapeCation,6.0,2023-09-12,0,93,2.38,1
877434,206: Unearthed,7.0,2023-06-21,0,93,0.6,1
1178020,Conjuring Curse,1.0,2023-09-16,0,109,3.575,1
1177634,Tumse Na Ho Payega,6.0,2023-09-29,0,132,16.201,1
1177852,Teens Love Huge Cocks 61,5.0,2023-09-13,0,125,0.0,1
1177556,Strange Case in Western Hunan,4.0,2023-09-13,0,91,6.195,1
1165745,The Night Demon,6.0,2023-08-07,0,90,1.243,1
1165689,Campanella,9.0,2023-06-21,0,110,0.6,1
1166000,Enforcer [a Flip of a coin Origin Story],10.0,2023-07-17,0,152,0.873,1
1165918,Megalodon: The Frenzy,1.0,2023-08-18,0,82,13.919,1
1165954,Superheroes 3,8.0,2023-08-10,0,179,0.0,1
1165946,Superheroes,8.0,2023-08-04,0,215,0.0,1
1165252,Double Kill,1.0,2023-08-08,0,125,6.337,1
1165466,Wake Up,6.0,2023-09-21,0,90,3.314,1
1165425,Mom Swap 2,8.0,2023-08-15,0,182,0.0,1
898859,Tomorrow Before After,2.0,2023-04-20,0,94,3.185,1
818436,Youth,5.0,2023-01-19,0,88,0.6,1
1166750,San Francisco Cowboy,1.0,2023-08-26,0,120,1.4,1
1166139,Up to and Including Her Limits 3,10.0,2023-08-30,0,137,0.0,1
1166480,Petites Like It Big 2,7.0,2023-07-06,0,109,0.0,1
1163822,Interracial Teen Desires 2,7.0,2023-07-03,0,142,0.0,1
1164061,Patikim-tikim,9.0,2023-09-15,0,92,22.53,1
1163184,Death of a Whistleblower,6.0,2023-09-09,0,127,1.63,1
1163175,Touch Happiness,10.0,2023-09-01,0,109,1.578,1
1163314,Then I Was Lost,10.0,2023-08-10,0,85,0.813,1
1163195,Free Use MultiMilf 7 - The New Nikki,6.0,2023-08-01,0,87,0.0,1
1164841,Couple Swap 3,6.0,2023-08-11,0,114,0.0,1
1164814,Tricksters,4.0,2023-08-14,0,91,1.889,1
1165144,Happy Birthday,3.0,2023-04-02,0,87,2.514,1
1169589,Onnam Sakshi Parethan,6.0,2023-08-25,0,82,0.691,1
1169641,Her First Interracial Gangbang,7.0,2023-08-22,0,152,0.0,1
1262003,Vey Dharuvey,5.0,2024-03-15,0,127,0.0,1
896979,Finite: The Climate of Change,10.0,2023-02-15,0,98,0.6,1
1170711,More,6.0,2023-09-07,0,193,0.0,1
1170678,Subhedar,9.0,2023-08-25,0,154,3.225,1
1170367,Can You See Us?,5.0,2023-02-27,0,110,2.206,1
1170420,AEW All In: London - Zero Hour,6.0,2023-08-27,0,120,2.814,1
1167656,Scariest Places in the World,4.0,2023-07-17,0,90,1.4,1
898371,Alien Planet,3.0,2023-03-31,0,82,6.477,1
1167114,Nina,8.0,2023-08-06,45,115,0.731,1
1263441,Prague Errands,10.0,2024-03-20,0,92,0.0,1
1168772,Slum Dog Husband,6.0,2023-07-28,0,126,2.779,1
1263702,Halloween legends,2.0,2023-12-17,0,85,0.6,1
1167681,Target List,3.0,2023-09-21,0,100,4.19,1
1263708,"A New Year's Miracle, or Ivanna Tsareva Changes Her Profession",4.0,2024-03-23,0,93,1.4,1
1263686,Legends of the N-city,4.0,2023-10-26,0,95,0.6,1
1168338,No Promised Land,9.0,2023-08-20,0,100,0.905,1
476928,What About Love,2.0,2023-02-14,0,114,4.958,1
1168112,Roda Viva,9.0,2023-08-22,0,90,1.438,1
1091502,The Cum Sauna,8.0,2023-02-14,0,98,0.0,1
1025902,No Ordinary Campaign,7.0,2023-03-12,0,82,1.288,1
968070,Kick,7.0,2023-09-01,0,121,4.088,1
1025438,Thorns of Love,8.0,2023-01-06,0,98,2.269,1
1025067,Dream Girl 2,6.0,2023-08-25,0,134,10.594,1
1026769,Premadesam,7.0,2023-02-03,0,140,1.083,1
1024668,Northern Shade,2.0,2023-02-24,0,96,0.958,1
1024601,May the Best Wedding Win,4.0,2023-05-04,0,90,3.315,1
1024600,Prestij Meselesi,3.0,2023-02-02,0,121,1.675,1
1029475,"One Second Ahead, One Second Behind",7.0,2023-07-07,0,120,2.121,1
1029067,Happy FKN Sunshine,2.0,2023-01-10,0,98,0.693,1
1030307,Food for the Heart,5.0,2023-06-15,0,90,2.408,1
1030241,The Lump in my Heart,8.0,2023-01-27,0,93,2.324,1
1030210,Tel Aviv Beirut,7.0,2023-02-01,0,116,2.781,1
1030101,Dhoomam,3.0,2023-06-23,0,143,1.19,1
967549,Mother Valley,7.0,2023-06-14,0,85,0.89,1
970209,Star Syndrome,7.0,2023-06-08,0,113,2.869,1
1017908,Blue Files,2.0,2023-02-15,0,113,0.6,1
1019253,Neeraja,6.0,2023-05-19,0,121,1.4,1
1019436,And so I'm at a Loss,4.0,2023-01-13,0,122,1.885,1
1019412,Madanolsavam,2.0,2023-04-14,0,129,0.6,1
971539,Love's Playlist,7.0,2023-03-05,0,90,2.477,1
1016270,Her Hobby,5.0,2023-07-02,0,118,2.039,1
1016346,MR-9: Do or Die,6.0,2023-08-25,0,140,10.499,1
971041,Os Aventureiros – A Origem,10.0,2023-07-06,0,120,2.202,1
1017364,Inspiring Love,5.0,2023-02-09,0,90,2.689,1
1019661,Shylock's Children,6.0,2023-02-17,0,122,2.38,1
1019948,Stand,2.0,2023-02-03,0,107,5.375,1
1021503,River of Freedom,9.0,2023-09-07,0,154,8.642,1
1038632,Zora Neale Hurston: Claiming a Space,2.0,2023-01-17,0,112,0.97,1
1039483,Bungalow,7.0,2023-04-07,0,101,1.636,1
1038762,A Town Called Love,5.0,2023-09-08,0,90,3.378,1
1036828,Abar Bibaho Obhijaan,5.0,2023-05-25,0,119,1.4,1
962861,"Yang Patah Tumbuh, Yang Hilang Berganti",8.0,2023-08-18,0,85,2.108,1
1037367,Beck 50 - Deadlock,6.0,2023-07-01,0,87,4.504,1
1037365,Beck 49 - Inferno,6.0,2023-07-01,0,90,4.396,1
1042468,The Eken: Ruddhaswas Rajasthan,2.0,2023-04-13,0,119,2.351,1
960251,Downtown Owl,0.0,2023-06-08,0,91,3.84,1
1042623,Blackout,8.0,2023-07-20,0,107,6.538,1
1042659,"If Yes, Okay",6.0,2023-01-29,0,93,1.4,1
1042912,Following the Sound,6.0,2023-09-06,0,84,2.049,1
588907,The Siren,6.0,2023-06-28,0,100,1.04,1
1040259,I nostri ieri,8.0,2023-02-09,0,117,1.403,1
961256,Tokyo MER: Mobile Emergency Room: The Movie,7.0,2023-04-28,0,128,2.16,1
961331,G Men,7.0,2023-08-25,0,120,2.387,1
1039736,I'm Cris from Tierra Bomba,2.0,2023-05-25,0,86,0.832,1
1040812,Let Love Grow,2.0,2023-02-11,0,90,2.283,1
960853,The Fishbowl,10.0,2023-05-26,0,93,1.4,1
1040805,The Wedding Rule,6.0,2023-04-16,0,90,2.98,1
1032452,Night Girlz,2.0,2023-03-01,0,84,1.15,1
965384,Fashion Reimagined,2.0,2023-03-03,0,100,1.025,1
965639,Love,7.0,2023-07-28,0,103,1.333,1
965145,All Man: The International Male Story,8.0,2023-06-05,0,83,2.286,1
1032836,Dead Hot,3.0,2023-04-14,0,98,1.985,1
965073,88,5.0,2023-02-17,0,122,2.811,1
1032553,Farhana,7.0,2023-05-12,0,140,1.474,1
1032660,The Cost,10.0,2023-05-10,0,108,0.89,1
966087,Petit Jésus,4.0,2023-07-12,0,95,1.733,1
1030564,Behind the Haystacks,9.0,2023-01-19,0,108,0.795,1
603531,Heartless,2.0,2023-09-05,0,91,1.361,1
1034493,Meet You in Scotland,6.0,2023-01-22,0,90,3.423,1
1034702,André Rieu - Live in Dublin  2023,2.0,2023-01-07,0,120,1.473,1
963263,The Procurator,8.0,2023-04-29,0,100,2.446,1
964626,7th Secret,2.0,2023-01-05,0,83,3.666,1
1034164,Nenu Student Sir!,6.0,2023-06-02,0,128,1.856,1
1034402,The Love Issue,6.0,2023-02-08,0,90,2.628,1
994290,Shibpur,6.0,2023-06-30,0,127,2.308,1
647121,Black Night,10.0,2023-04-28,0,114,1.902,1
669362,The Salamander,10.0,2023-07-27,0,116,8.494,1
992638,Catching Dust,2.0,2023-06-11,0,96,1.541,1
980762,Shohorer Ushnotomo Din E,8.0,2023-06-30,0,118,0.944,1
999512,The Good Person,7.0,2023-03-22,0,85,0.667,1
999824,I Haven’t Done Anything,6.0,2023-07-12,0,81,1.96,1
999889,Unbestechlich,5.5,2023-03-18,0,90,0.6,1
999637,Montréal Girls,8.0,2023-06-02,0,94,0.85,1
999001,Daal Baati Churma (Chacchari),4.0,2023-02-17,0,110,0.705,1
978027,Bitten,4.0,2023-08-05,0,90,1.4,1
999133,Dad,10.0,2023-02-17,0,110,0.705,1
997039,The Metropolitan Opera: Falstaff,4.0,2023-04-01,0,142,1.235,1
997037,The Metropolitan Opera: Don Giovanni,1.0,2023-05-20,0,195,1.043,1
997030,The Metropolitan Opera: Champion,9.0,2023-04-29,0,175,1.926,1
996933,Piaffe,6.0,2023-05-04,0,86,1.876,1
996117,Imaginur,7.0,2023-02-23,500000,90,3.131,1
979097,Memory,7.0,2023-09-08,0,100,6.339,1
997741,Mangkujiwo 2,7.0,2023-01-26,0,120,5.408,1
997792,The Pastor and the Revolutionary,7.0,2023-04-13,0,115,1.4,1
997777,Alma & Oskar,7.0,2023-07-06,0,88,1.683,1
984076,Dilkhush,2.0,2023-01-21,0,134,1.319,1
983793,Mojave Diamonds,7.0,2023-08-24,0,100,187.66,1
987775,The Metropolitan Opera: Lohengrin,7.0,2023-03-13,0,231,0.748,1
665470,Zero,4.0,2023-01-04,0,128,1.034,1
984197,129,7.5,2023-02-04,0,86,1.4,1
660659,Bommai,3.0,2023-06-16,0,145,0.925,1
987865,Corona Papers,5.0,2023-04-06,0,155,0.963,1
983223,Our Son,2.0,2023-06-10,0,103,2.764,1
985517,December,9.0,2023-03-18,0,99,20.475,1
661579,Under The Light,7.0,2023-09-28,0,120,71.256,1
987059,Alarmed,5.0,2023-02-17,0,86,4.419,1
984992,Regina,9.0,2023-06-23,0,117,1.4,1
661926,Everybody Calls Me Mike,5.0,2023-07-05,0,87,0.971,1
981729,Deiva Machan,4.0,2023-04-21,0,131,1.366,1
981372,Vedikkettu,3.0,2023-02-03,0,158,1.4,1
989232,The (Ex)perience of Love,7.0,2023-09-20,0,89,3.509,1
667710,Nothing Like Paris,3.5,2023-03-23,0,98,1.875,1
667691,Spellbound,6.0,2023-02-01,0,107,1.755,1
974219,Christophe… Definitely,4.0,2023-03-08,0,86,0.735,1
1011569,Temps mort,7.0,2023-05-03,0,118,2.162,1
1009484,Secret Seam,2.0,2023-02-16,0,90,2.975,1
974635,Hit Man,8.0,2023-09-05,0,113,6.544,1
1010406,The Beheading of St John the Baptist,10.0,2023-02-07,0,123,1.544,1
1015080,Satanic Hispanics,10.0,2023-09-14,0,113,7.909,1
1014989,The Best Version of Love,6.5,2023-02-09,0,90,2.694,1
1015740,Against All Odds,10.0,2023-02-20,0,90,0.706,1
971794,Dream Palace,8.0,2023-05-31,0,112,2.362,1
1015464,Família,2.0,2023-01-06,0,121,3.306,1
972706,Chrissy Judy,7.5,2023-03-31,0,96,1.844,1
976912,Graphic Desires,1.0,2023-08-31,0,90,42.704,1
676575,Cricket & Antoinette,10.0,2023-01-03,0,85,3.994,1
1000614,Les Déguns 2,4.0,2023-07-26,0,88,2.718,1
1000092,Nowhere,8.5,2023-09-08,0,92,4.797,1
1001603,The Holly,2.0,2023-02-03,0,110,0.973,1
640158,Beyond Human Nature,6.0,2023-04-15,0,109,1.939,1
1001342,Enkilum Chandrike,6.0,2023-02-17,0,119,1.564,1
977209,Antikalpa,1.0,2023-06-21,0,94,52.728,1
1007613,A Clever Woman,6.0,2023-04-21,0,88,1.978,1
1006810,Midwives,8.0,2023-08-30,0,99,3.289,1
1007696,Tobacco Barns,6.0,2023-06-02,0,98,1.36,1
1008604,Audrey Napanangka,8.0,2023-05-23,0,85,1.4,1
631884,Happy Suicide,10.0,2023-06-24,0,98,2.385,1
1005696,Wolf and Dog,5.5,2023-03-08,0,111,1.272,1
1005533,My Worst Neighbor,5.0,2023-07-05,0,112,5.63,1
1005972,The Hypnosis,10.0,2023-07-04,0,98,0.6,1
1005409,Godard Cinema,8.5,2023-06-05,0,101,2.29,1
676727,The Inventor,6.0,2023-09-15,0,92,7.826,1
1004929,"Desperate Souls, Dark City and the Legend of Midnight Cowboy",4.0,2023-06-23,0,101,2.513,1
634088,The Biggest Moon,6.5,2023-02-23,0,100,1.141,1
1006701,Under the Hanging Tree,5.0,2023-01-25,0,90,1.306,1
1006763,The Abandoned,7.0,2023-09-08,0,128,14.21,1
1006594,On Mothers and Daughters,6.0,2023-02-20,0,83,1.4,1
1082856,Who Am I?,9.0,2023-02-03,0,119,0.79,1
1083318,Hypnosis Mic: Division Rap Battle - Rule the Stage [Dotsuitare Hompo vs Buster Bros!!!],10.0,2023-02-01,0,120,0.949,1
1083235,Blossom,5.0,2023-01-04,0,107,1.149,1
1082174,Congratulations,8.0,2023-02-03,0,119,2.073,1
1082564,"Critters, Carnivores and Creatures",2.0,2023-02-02,0,111,1.881,1
1082377,James Baldwin Abroad,10.0,2023-02-03,0,85,1.01,1
1082354,Corners of the Earth: Kamchatka,9.0,2023-08-03,0,90,1.041,1
1082381,Air Mata di Ujung Sajadah,6.0,2023-09-07,0,105,15.143,1
